time_count,traffic (in bits),traffic (in Byte),traffic (in Kilobyte),traffic (in Megabyte)
2005-07-26 01:45:00,3096774088,387096761,378024.180664062,369.164238929749
2005-07-26 01:50:00,2926716340,365839542.5,357265.178222656,348.891775608063
2005-07-26 01:55:00,2958692693,369836586.625,361168.541625977,352.703653931618
2005-07-26 02:00:00,3102465028,387808128.5,378718.875488281,369.842651844025
2005-07-26 02:05:00,3088986369,386123296.125,377073.53137207,368.235870480537
2005-07-26 02:10:00,3057332634,382166579.25,373209.550048828,364.462451219559
2005-07-26 02:15:00,2941398714,367674839.25,359057.460205078,350.642050981522
2005-07-26 02:20:00,2871082233,358885279.125,350473.905395508,342.259673237801
2005-07-26 02:25:00,2869182314,358647789.25,350241.981689453,342.033185243607
2005-07-26 02:30:00,2842774062,355346757.75,347018.318115234,338.885076284409
2005-07-26 02:35:00,2676923121,334615390.125,326772.841918945,319.11410343647
2005-07-26 02:40:00,2689751141,336218892.625,328338.762329102,320.643322587013
2005-07-26 02:45:00,2768172506,346021563.25,337911.682861328,329.991877794266
2005-07-26 02:50:00,2761346246,345168280.75,337078.399169922,329.178124189377
2005-07-26 02:55:00,2594682682,324335335.25,316733.725830078,309.310279130936
2005-07-26 03:00:00,2700152255,337519031.875,329608.42956543,321.88323199749
2005-07-26 03:05:00,2573642915,321705364.375,314165.394897461,306.802143454552
2005-07-26 03:10:00,2417804881,302225610.125,295142.197387695,288.224802136421
2005-07-26 03:15:00,2334058871,291757358.875,284919.295776367,278.241499781609
2005-07-26 03:20:00,2361698925,295212365.625,288293.325805664,281.536450982094
2005-07-26 03:25:00,2215494360,276936795,270446.088867187,264.107508659363
2005-07-26 03:30:00,2162951162,270368895.25,264032.124267578,257.843871355057
2005-07-26 03:35:00,2119941188,264992648.5,258781.883300781,252.716682910919
2005-07-26 03:40:00,2151452102,268931512.75,262628.430419922,256.473076581955
2005-07-26 03:45:00,2144089432,268011179,261729.666992187,255.595377922058
2005-07-26 03:50:00,2137115885,267139485.625,260878.403930664,254.764066338539
2005-07-26 03:55:00,2208882124,276110265.5,269638.931152344,263.319268703461
2005-07-26 04:00:00,2176443691,272055461.375,265679.161499023,259.45230615139
2005-07-26 04:05:00,2114785625,264348203.125,258152.542114258,252.102091908455
2005-07-26 04:10:00,2049245965,256155745.625,250152.095336914,244.289155602455
2005-07-26 04:15:00,1993375099,249171887.375,243331.921264648,237.628829360008
2005-07-26 04:20:00,1970548582,246318572.75,240545.481201172,234.907696485519
2005-07-26 04:25:00,1904859373,238107421.625,232526.778930664,227.076932549477
2005-07-26 04:30:00,1920056781,240007097.625,234381.931274414,228.88860476017
2005-07-26 04:35:00,1975528070,246941008.75,241153.328857422,235.501297712326
2005-07-26 04:40:00,1967399815,245924976.875,240161.110229492,234.532334208488
2005-07-26 04:45:00,1897148013,237143501.625,231585.450805664,226.157666802406
2005-07-26 04:50:00,1862011454,232751431.75,227296.320068359,221.969062566757
2005-07-26 04:55:00,1892351358,236543919.75,230999.921630859,225.585860967636
2005-07-26 05:00:00,1906857250,238357156.25,232770.660400391,227.315098047256
2005-07-26 05:05:00,1939198056,242399757,236718.512695312,231.170422554016
2005-07-26 05:10:00,1738766906,217345863.25,212251.819580078,207.27716755867
2005-07-26 05:15:00,1765300670,220662583.75,215490.804443359,210.440238714218
2005-07-26 05:20:00,1765412326,220676540.75,215504.434326172,210.453549146652
2005-07-26 05:25:00,1718435678,214804459.75,209769.980224609,204.853496313095
2005-07-26 05:30:00,1660019397,207502424.625,202639.086547852,197.889732956886
2005-07-26 05:35:00,1694328332,211791041.5,206827.188964844,201.97967672348
2005-07-26 05:40:00,1707645147,213455643.375,208452.776733398,203.567164778709
2005-07-26 05:45:00,1737598065,217199758.125,212109.138793945,207.137830853462
2005-07-26 05:50:00,1738974004,217371750.5,212277.100097656,207.301855564117
2005-07-26 05:55:00,1767433878,220929234.75,215751.205810547,210.694536924362
2005-07-26 06:00:00,1718699397,214837424.625,209802.172485352,204.884934067726
2005-07-26 06:05:00,1832613935,229076741.875,223707.755737305,218.464605212212
2005-07-26 06:10:00,1664834847,208104355.875,203226.91003418,198.463779330254
2005-07-26 06:15:00,1536643929,192080491.125,187578.604614258,183.182231068611
2005-07-26 06:20:00,1603064410,200383051.25,195686.573486328,191.100169420242
2005-07-26 06:25:00,1660570585,207571323.125,202706.370239258,197.955439686775
2005-07-26 06:30:00,1618196493,202274561.625,197533.751586914,192.904054284096
2005-07-26 06:35:00,1627146490,203393311.25,198626.280517578,193.970977067947
2005-07-26 06:40:00,1931995794,241499474.25,235839.330322266,230.311846017838
2005-07-26 06:45:00,1817441939,227180242.375,221855.705444336,216.655962347984
2005-07-26 06:50:00,1767227568,220903446,215726.021484375,210.669942855835
2005-07-26 06:55:00,1702742684,212842835.5,207854.331542969,202.98274564743
2005-07-26 07:00:00,1670075745,208759468.125,203866.66809082,199.088543057442
2005-07-26 07:05:00,1664331017,208041377.125,203165.407348633,198.403718113899
2005-07-26 07:10:00,1644403374,205550421.75,200732.833740234,196.028157949448
2005-07-26 07:15:00,1558391328,194798916,190233.31640625,185.774723052979
2005-07-26 07:20:00,1564355437,195544429.625,190961.357055664,186.485700249672
2005-07-26 07:25:00,1540922075,192615259.375,188100.839233398,183.692225813866
2005-07-26 07:30:00,1476718004,184589750.5,180263.428222656,176.038504123688
2005-07-26 07:35:00,1520038107,190004763.375,185551.526733398,181.202662825584
2005-07-26 07:40:00,1585051287,198131410.875,193487.705932617,188.952837824821
2005-07-26 07:45:00,1538027112,192253389,187747.450195313,183.34711933136
2005-07-26 07:50:00,1550054351,193756793.875,189215.619018555,184.780877947807
2005-07-26 07:55:00,1579360327,197420040.875,192793.008666992,188.27442252636
2005-07-26 08:00:00,1619429719,202428714.875,197684.291870117,193.051066279411
2005-07-26 08:05:00,1663514388,207939298.5,203065.721191406,198.306368350983
2005-07-26 08:10:00,1849009035,231126129.375,225709.110717773,220.419053435326
2005-07-26 08:15:00,1722973850,215371731.25,210323.956298828,205.394488573074
2005-07-26 08:20:00,1676544743,209568092.875,204656.340698242,199.859707713127
2005-07-26 08:25:00,1686100118,210762514.75,205822.768310547,200.998797178268
2005-07-26 08:30:00,1754582672,219322834,214182.455078125,209.162553787231
2005-07-26 08:35:00,2380346105,297543263.125,290569.592895508,283.759368062019
2005-07-26 08:40:00,2270308067,283788508.375,277137.215209961,270.641811728477
2005-07-26 08:45:00,1863840417,232980052.125,227519.58215332,222.187091946602
2005-07-26 08:50:00,1828043570,228505446.25,223149.849853516,217.919775247574
2005-07-26 08:55:00,1812162548,226520318.5,221211.248535156,216.026609897614
2005-07-26 09:00:00,1843265518,230408189.75,225007.997802734,219.734372854233
2005-07-26 09:05:00,1677363313,209670414.125,204756.263793945,199.957288861275
2005-07-26 09:10:00,1738681644,217335205.5,212241.411621094,207.267003536224
2005-07-26 09:15:00,1817111842,227138980.25,221815.410400391,216.616611719131
2005-07-26 09:20:00,1823480047,227935005.875,222592.779174805,217.375760912895
2005-07-26 09:25:00,1851905612,231488201.5,226062.696777344,220.764352321625
2005-07-26 09:30:00,1865769507,233221188.375,227755.066772461,222.417057394981
2005-07-26 09:35:00,2001884971,250235621.375,244370.723999023,238.643285155296
2005-07-26 09:40:00,2171588934,271448616.75,265086.539794922,258.873574018478
2005-07-26 09:45:00,2249093149,281136643.625,274547.503540039,268.112796425819
2005-07-26 09:50:00,2348693163,293586645.375,286705.708374023,279.986043334007
2005-07-26 09:55:00,2445514450,305689306.25,298524.713134766,291.52804017067
2005-07-26 10:00:00,2531635286,316454410.75,309037.510498047,301.794443845749
2005-07-26 10:05:00,2738767850,342345981.25,334322.247314453,326.486569643021
2005-07-26 10:10:00,2815524178,351940522.25,343691.916259766,335.636636972427
2005-07-26 10:15:00,2807132363,350891545.375,342667.524780273,334.636254668236
2005-07-26 10:20:00,2817431024,352178878,343924.685546875,335.86395072937
2005-07-26 10:25:00,3099486023,387435752.875,378355.227416992,369.487526774406
2005-07-26 10:30:00,3279656283,409957035.375,400348.667358399,390.965495467186
2005-07-26 10:35:00,3348845134,418605641.75,408794.572021484,399.213449239731
2005-07-26 10:40:00,3427620746,428452593.25,418410.735595703,408.604233980179
2005-07-26 10:45:00,3534492228,441811528.5,431456.570800781,421.344307422638
2005-07-26 10:50:00,3864171232,483021404,471700.58984375,460.645107269287
2005-07-26 10:55:00,4005810108,500726263.5,488990.491699219,477.529777050018
2005-07-26 11:00:00,4052524563,506565570.375,494692.939819336,483.09857404232
2005-07-26 11:05:00,4121264328,515158041,503084.024414062,491.292992591858
2005-07-26 11:10:00,4405716989,550714623.625,537807.249633789,525.202392220497
2005-07-26 11:15:00,4482977901,560372237.625,547238.513305664,534.412610650063
2005-07-26 11:20:00,4623906530,577988316.25,564441.715087891,551.212612390518
2005-07-26 11:25:00,4612356482,576544560.25,563031.797119141,549.835739374161
2005-07-26 11:30:00,4668516355,583564544.375,569887.250366211,556.530517935753
2005-07-26 11:35:00,5078534196,634816774.5,619938.256347656,605.408453464508
2005-07-26 11:40:00,5107266203,638408275.375,623445.581420898,608.833575606346
2005-07-26 11:45:00,5362935931,670366991.375,654655.265014648,639.311782240868
2005-07-26 11:50:00,5711469039,713933629.875,697200.810424805,680.860166430473
2005-07-26 11:55:00,5762237529,720279691.125,703398.135864258,686.912242054939
2005-07-26 12:00:00,5719507402,714938425.25,698182.055908203,681.818413972855
2005-07-26 12:05:00,5849700346,731212543.25,714074.749267578,697.338622331619
2005-07-26 12:10:00,5864533329,733066666.125,715885.416137695,699.106851696968
2005-07-26 12:15:00,6229410553,778676319.125,760426.092895508,742.603606343269
2005-07-26 12:20:00,6234624980,779328122.5,761062.619628906,743.225214481354
2005-07-26 12:25:00,6140293232,767536654,749547.513671875,731.97999382019
2005-07-26 12:30:00,6135935438,766991929.75,749015.556396484,731.460504293442
2005-07-26 12:35:00,6219704602,777463075.25,759241.284423828,741.446566820145
2005-07-26 12:40:00,6205923810,775740476.25,757559.058837891,739.803768396378
2005-07-26 12:45:00,6317168510,789646063.75,771138.734130859,753.065170049667
2005-07-26 12:50:00,6313472832,789184104,770687.6015625,752.624610900879
2005-07-26 12:55:00,6597145424,824643178,805315.603515625,786.441019058228
2005-07-26 13:00:00,6695467616,836933452,817317.82421875,798.161937713623
2005-07-26 13:05:00,6505727437,813215929.625,794156.181274414,775.543145775795
2005-07-26 13:10:00,6488333125,811041640.625,792032.852172852,773.46958220005
2005-07-26 13:15:00,6740127813,842515976.625,822769.508422852,803.485848069191
2005-07-26 13:20:00,6804261899,850532737.375,830598.376342774,811.13122689724
2005-07-26 13:25:00,6778522410,847315301.25,827456.348876953,808.062840700149
2005-07-26 13:30:00,6692572339,836571542.375,816964.396850586,797.8167937994
2005-07-26 13:35:00,6804711422,850588927.75,830653.249755859,811.184814214706
2005-07-26 13:40:00,7041890694,880236336.75,859605.797607422,839.458786725998
2005-07-26 13:45:00,7039937964,879992245.5,859367.427246094,839.226003170013
2005-07-26 13:50:00,7132450723,891556340.375,870660.488647461,850.254383444786
2005-07-26 13:55:00,7014974828,876871853.5,856320.169433594,836.250165462494
2005-07-26 14:00:00,6852083110,856510388.75,836435.926513672,816.831959486008
2005-07-26 14:05:00,6862895183,857861897.875,837755.759643555,818.120859026909
2005-07-26 14:10:00,6749363836,843670479.5,823896.952636719,804.586867809296
2005-07-26 14:15:00,6902614660,862826832.5,842604.328613281,822.855789661407
2005-07-26 14:20:00,6800384684,850048085.5,830125.083496094,810.669026851654
2005-07-26 14:25:00,6949585121,868698140.125,848338.02746582,828.45510494709
2005-07-26 14:30:00,7119121488,889890186,869033.384765625,848.665414810181
2005-07-26 14:35:00,6942849494,867856186.75,847515.807373047,827.652155637741
2005-07-26 14:40:00,6950912806,868864100.75,848500.098388672,828.613377332687
2005-07-26 14:45:00,6984904782,873113097.75,852649.509521484,832.665536642075
2005-07-26 14:50:00,6983658773,872957346.625,852497.408813477,832.517000794411
2005-07-26 14:55:00,6921624242,865203030.25,844924.834228516,825.121908426285
2005-07-26 15:00:00,6804758797,850594849.625,830659.032836914,811.190461754799
2005-07-26 15:05:00,6690639491,836329936.375,816728.453491211,797.586380362511
2005-07-26 15:10:00,6725630540,840703817.5,820999.821777344,801.757638454437
2005-07-26 15:15:00,6593339749,824167468.625,804851.043579102,785.987347245216
2005-07-26 15:20:00,6593102436,824137804.5,804822.074707031,785.959057331085
2005-07-26 15:25:00,6492178173,811522271.625,792502.218383789,773.927947640419
2005-07-26 15:30:00,6579947930,822493491.25,803216.300048828,784.390918016434
2005-07-26 15:35:00,6692948716,836618589.5,817010.341308594,797.861661434174
2005-07-26 15:40:00,6785597363,848199670.375,828319.990600586,808.906240820885
2005-07-26 15:45:00,6570147959,821268494.875,802020.014526367,783.222670435906
2005-07-26 15:50:00,6498719996,812339999.5,793300.780761719,774.707793712616
2005-07-26 15:55:00,6717871079,839733884.875,820052.621948242,800.83263862133
2005-07-26 16:00:00,6757830600,844728825,824930.493164062,805.59618473053
2005-07-26 16:05:00,7001945996,875243249.5,854729.735839844,834.697007656097
2005-07-26 16:10:00,6973969153,871746144.125,851314.59387207,831.361908078194
2005-07-26 16:15:00,6847334918,855916864.75,835856.313232422,816.265930891037
2005-07-26 16:20:00,6835042218,854380277.25,834355.739501953,814.800526857376
2005-07-26 16:25:00,6666416569,833302071.125,813771.553833008,794.698783040047
2005-07-26 16:30:00,6692212324,836526540.5,816920.449707031,797.773876667023
2005-07-26 16:35:00,6801280104,850160013,830234.387695313,810.775769233704
2005-07-26 16:40:00,6736360248,842045031,822309.600585938,803.036719322205
2005-07-26 16:45:00,6606308827,825788603.375,806434.182983398,787.533381819725
2005-07-26 16:50:00,6872819906,859102488.25,838967.273681641,819.303978204727
2005-07-26 16:55:00,6926659794,865832474.25,845539.525634766,825.722193002701
2005-07-26 17:00:00,7051657732,881457216.5,860798.062988281,840.623108386993
2005-07-26 17:05:00,6840873662,855109207.75,835067.585693359,815.495689153671
2005-07-26 17:10:00,6858788043,857348505.375,837254.399780274,817.631249785423
2005-07-26 17:15:00,6855566767,856945845.875,836861.177612305,817.247243762016
2005-07-26 17:20:00,6958722125,869840265.625,849453.384399414,829.544320702553
2005-07-26 17:25:00,6697806807,837225850.875,817603.369995117,798.440791010857
2005-07-26 17:30:00,6837413326,854676665.75,834645.181396484,815.083184957504
2005-07-26 17:35:00,6700225379,837528172.375,817898.605834961,798.729107260704
2005-07-26 17:40:00,6842886384,855360798,835313.279296875,815.735624313355
2005-07-26 17:45:00,6954877451,869359681.375,848984.063842774,829.085999846459
2005-07-26 17:50:00,6827355190,853419398.75,833417.381591797,813.884161710739
2005-07-26 17:55:00,6734430813,841803851.625,822074.073852539,802.80671274662
2005-07-26 18:00:00,6669025431,833628178.875,814090.018432617,795.009783625603
2005-07-26 18:05:00,6566142889,820767861.125,801531.114379883,782.745228886604
2005-07-26 18:10:00,6620976033,827622004.125,808224.61340332,789.28184902668
2005-07-26 18:15:00,6710703864,838837983,819177.717773438,799.978240013123
2005-07-26 18:20:00,6660261349,832532668.625,813020.184204102,793.965023636818
2005-07-26 18:25:00,6719790202,839973775.25,820286.889892578,801.061415910721
2005-07-26 18:30:00,6884141102,860517637.75,840349.255615234,820.653569936752
2005-07-26 18:35:00,6625139400,828142425,808732.836914063,789.778161048889
2005-07-26 18:40:00,6532711090,816588886.25,797450.084228516,778.75984787941
2005-07-26 18:45:00,6590701893,823837736.625,804529.039672852,785.672890305519
2005-07-26 18:50:00,6716134100,839516762.5,819840.588378906,800.625574588776
2005-07-26 18:55:00,6486376719,810797089.875,791794.033081055,773.236360430717
2005-07-26 19:00:00,6507002329,813375291.125,794311.807739258,775.695124745369
2005-07-26 19:05:00,6313154067,789144258.375,770648.689819336,752.586611151695
2005-07-26 19:10:00,6251817136,781477142,763161.271484375,745.27467918396
2005-07-26 19:15:00,6102412300,762801537.5,744923.376464844,727.464234828949
2005-07-26 19:20:00,6083801355,760475169.375,742651.532592774,725.24563729763
2005-07-26 19:25:00,6321059180,790132397.5,771613.669433594,753.528974056244
2005-07-26 19:30:00,6038439968,754804996,737114.25390625,719.838138580322
2005-07-26 19:35:00,5682624612,710328076.5,693679.762207031,677.421642780304
2005-07-26 19:40:00,5893426157,736678269.625,719412.372680664,702.551145195961
2005-07-26 19:45:00,5605915124,700739390.5,684315.811035156,668.27715921402
2005-07-26 19:50:00,5470476001,683809500.125,667782.71496582,652.131557583809
2005-07-26 19:55:00,5231728091,653966011.375,638638.682983398,623.670588850975
2005-07-26 20:00:00,5105732591,638216573.875,623258.372924805,608.65075480938
2005-07-26 20:05:00,5124923110,640615388.75,625600.965576172,610.93844294548
2005-07-26 20:10:00,5088482182,636060272.75,621152.610107422,606.594345808029
2005-07-26 20:15:00,5037794909,629724363.625,614965.198852539,600.551952004433
2005-07-26 20:20:00,4816084521,602010565.125,587900.942504883,574.122014164925
2005-07-26 20:25:00,4776273323,597034165.375,583041.177124023,569.376149535179
2005-07-26 20:30:00,4644310657,580538832.125,566932.45324707,553.644973874092
2005-07-26 20:35:00,4431580305,553947538.125,540964.392700195,528.285539746284
2005-07-26 20:40:00,4398426778,549803347.25,536917.331298828,524.333331346512
2005-07-26 20:45:00,4288594646,536074330.75,523510.088623047,511.240320920944
2005-07-26 20:50:00,4281772284,535221535.5,522677.280761719,510.427031993866
2005-07-26 20:55:00,4084055201,510506900.125,498541.89465332,486.857318997383
2005-07-26 21:00:00,3986949667,498368708.375,486688.191772461,475.281437277794
2005-07-26 21:05:00,3945767414,493220926.75,481661.061279297,470.372130155563
2005-07-26 21:10:00,3798098363,474762295.375,463635.054077149,452.768607497215
2005-07-26 21:15:00,3832840651,479105081.375,467876.056030273,456.910210967064
2005-07-26 21:20:00,3645641184,455705148,445024.55859375,434.594295501709
2005-07-26 21:25:00,3566908649,445863581.125,435413.653442383,425.208645939827
2005-07-26 21:30:00,3577854042,447231755.25,436749.760986328,426.513438463211
2005-07-26 21:35:00,3533459637,441682454.625,431330.522094727,421.221212983131
2005-07-26 21:40:00,3456481392,432060174,421933.763671875,412.044691085815
2005-07-26 21:45:00,3419228726,427403590.75,417386.319091797,407.603827238083
2005-07-26 21:50:00,3442468326,430308540.75,420223.184326172,410.374203443527
2005-07-26 21:55:00,3352173288,419021661,409200.840820313,399.610196113586
2005-07-26 22:00:00,3351264490,418908061.25,409089.903564453,399.501858949661
2005-07-26 22:05:00,3391472018,423934002.25,413998.049072266,404.294969797134
2005-07-26 22:10:00,3361381447,420172680.875,410324.883666992,400.707894206047
2005-07-26 22:15:00,3393984610,424248076.25,414304.761962891,404.594494104385
2005-07-26 22:20:00,3460798114,432599764.25,422460.707275391,412.559284448624
2005-07-26 22:25:00,3704035032,463004379,452152.713867188,441.555384635925
2005-07-26 22:30:00,3461032024,432629003,422489.260742188,412.587168693543
2005-07-26 22:35:00,3504688149,438086018.625,427818.377563477,417.791384339333
2005-07-26 22:40:00,3467239898,433404987.25,423247.057861328,413.327204942703
2005-07-26 22:45:00,3272778963,409097370.375,399509.150756836,390.145655035973
2005-07-26 22:50:00,3256504596,407063074.5,397522.533691406,388.205599308014
2005-07-26 22:55:00,3205507706,400688463.25,391297.327392578,382.126296281815
2005-07-26 23:00:00,3175471797,396933974.625,387630.834594727,378.545736908913
2005-07-26 23:05:00,3257907263,407238407.875,397693.75769043,388.37281024456
2005-07-26 23:10:00,3345437933,418179741.625,408378.653930664,398.807279229164
2005-07-26 23:15:00,3202476619,400309577.375,390927.321655273,381.764962553978
2005-07-26 23:20:00,3339862101,417482762.625,407698.010375977,398.14258825779
2005-07-26 23:25:00,3355522479,419440309.875,409609.677612305,400.009450793266
2005-07-26 23:30:00,3327774926,415971865.75,406222.525146484,396.701684713364
2005-07-26 23:35:00,3274439461,409304932.625,399711.848266602,390.343601822853
2005-07-26 23:40:00,3389773576,423721697,413790.719726563,404.092499732971
2005-07-26 23:45:00,3410353979,426294247.375,416302.975952149,406.54587495327
2005-07-26 23:50:00,3194952716,399369089.5,390008.876464844,380.868043422699
2005-07-26 23:55:00,3236420933,404552616.625,395070.914672852,385.811440110207
2005-07-27 00:00:00,3093862001,386732750.125,377668.701293945,368.817091107368
2005-07-27 00:05:00,3101522662,387690332.75,378603.840576172,369.730313062668
2005-07-27 00:10:00,3195786575,399473321.875,390110.665893555,380.967447161674
2005-07-27 00:15:00,3265809588,408226198.5,398658.396972656,389.31484079361
2005-07-27 00:20:00,3223719189,402964898.625,393520.408813477,384.297274231911
2005-07-27 00:25:00,3143074326,392884290.75,383676.065185547,374.683657407761
2005-07-27 00:30:00,3129337845,391167230.625,381999.248657227,373.046141266823
2005-07-27 00:35:00,3173396888,396674611,387377.549804688,378.29838848114
2005-07-27 00:40:00,3215780273,401972534.125,392551.302856445,383.350881695747
2005-07-27 00:45:00,3125808519,390726064.875,381568.422729492,372.62541282177
2005-07-27 00:50:00,2961738845,370217355.625,361540.386352539,353.066783547401
2005-07-27 00:55:00,3019227511,377403438.875,368558.045776367,359.919966578484
2005-07-27 01:00:00,2991230477,373903809.625,365140.439086914,356.582460045814
2005-07-27 01:05:00,2936402967,367050370.875,358447.627807617,350.046511530876
2005-07-27 01:10:00,2968847143,371105892.875,362408.098510742,353.914158701897
2005-07-27 01:15:00,3066784768,383348096,374363.375,365.589233398437
2005-07-27 01:20:00,2950379619,368797452.375,360153.762084961,351.712658286095
2005-07-27 01:25:00,2786452239,348306529.875,340143.095581055,332.170991778374
2005-07-27 01:30:00,2734321850,341790231.25,333779.522705078,325.956565141678
2005-07-27 01:35:00,2687612217,335951527.125,328077.663208008,320.38834297657
2005-07-27 01:40:00,2762016115,345252014.375,337160.170288086,329.257978796959
2005-07-27 01:45:00,2813591261,351698907.625,343455.964477539,335.406215310097
2005-07-27 01:50:00,2622932940,327866617.5,320182.243652344,312.677972316742
2005-07-27 01:55:00,2669262334,333657791.75,325837.687255859,318.2008664608
2005-07-27 02:00:00,2638390430,329798803.75,322069.144287109,314.52064871788
2005-07-27 02:05:00,2518192475,314774059.375,307396.542358398,300.191935896873
2005-07-27 02:10:00,2495521404,311940175.5,304629.077636719,297.489333629608
2005-07-27 02:15:00,2458657504,307332188,300129.08984375,293.094814300537
2005-07-27 02:20:00,2849348415,356168551.875,347820.85144043,339.668800234795
2005-07-27 02:25:00,2593669482,324208685.25,316610.044189453,309.189496278763
2005-07-27 02:30:00,2414875442,301859430.25,294784.599853516,287.875585794449
2005-07-27 02:35:00,2444529819,305566227.375,298404.518920898,291.41066300869
2005-07-27 02:40:00,2346692341,293336542.625,286461.467407227,279.74752676487
2005-07-27 02:45:00,2243769644,280471205.5,273897.661621094,267.478185176849
2005-07-27 02:50:00,2230851282,278856410.25,272320.713134766,265.93819642067
2005-07-27 02:55:00,2193184909,274148113.625,267722.767211914,261.448014855385
2005-07-27 03:00:00,2178898561,272362320.125,265978.82824707,259.74494946003
2005-07-27 03:05:00,2066645073,258330634.125,252276.009887695,246.363290905952
2005-07-27 03:10:00,2130790296,266348787,260106.237304687,254.009997367859
2005-07-27 03:15:00,2215197332,276899666.5,270409.830566406,264.072100162506
2005-07-27 03:20:00,2338473977,292309247.125,285458.249145508,278.76782143116
2005-07-27 03:25:00,2166051999,270756499.875,264410.64440918,258.21351993084
2005-07-27 03:30:00,2158172845,269771605.625,263448.833618164,257.274251580238
2005-07-27 03:35:00,2153806815,269225851.875,262915.87097168,256.753780245781
2005-07-27 03:40:00,2245297797,280662224.625,274084.203735352,267.660355210304
2005-07-27 03:45:00,2143021426,267877678.25,261599.295166016,255.468061685562
2005-07-27 03:50:00,2019533649,252441706.125,246525.103637695,240.747171521187
2005-07-27 03:55:00,1885042481,235630310.125,230107.724731445,224.714574933052
2005-07-27 04:00:00,1816396062,227049507.75,221728.034912109,216.531284093857
2005-07-27 04:05:00,1741252016,217656502,212555.177734375,207.573415756226
2005-07-27 04:10:00,1738072396,217259049.5,212167.040527344,207.194375514984
2005-07-27 04:15:00,1740364088,217545511,212446.788085937,207.467566490173
2005-07-27 04:20:00,1737450578,217181322.25,212091.135009766,207.120249032974
2005-07-27 04:25:00,1689818380,211227297.5,206276.657714844,201.442048549652
2005-07-27 04:30:00,1651733200,206466650,201627.587890625,196.901941299438
2005-07-27 04:35:00,1715377935,214422241.875,209396.720581055,204.488984942436
2005-07-27 04:40:00,1624416120,203052015,198292.983398438,193.645491600037
2005-07-27 04:45:00,1549327708,193665963.5,189126.917480469,184.69425535202
2005-07-27 04:50:00,1513105465,189138183.125,184705.256958008,180.376227498055
2005-07-27 04:55:00,1518282817,189785352.125,185337.25793457,180.993415951729
2005-07-27 05:00:00,1519985015,189998126.875,185545.045776367,181.196333765984
2005-07-27 05:05:00,1556544428,194568053.5,190007.864746094,185.554555416107
2005-07-27 05:10:00,1562815041,195351880.125,190773.32043457,186.302070736885
2005-07-27 05:15:00,1740520576,217565072,212465.890625,207.486221313477
2005-07-27 05:20:00,1715395990,214424498.75,209398.924560547,204.491137266159
2005-07-27 05:25:00,1615355447,201919430.875,197186.944213867,192.565375208855
2005-07-27 05:30:00,1568283299,196035412.375,191440.832397461,186.953937888145
2005-07-27 05:35:00,1723189862,215398732.75,210350.324951172,205.420239210129
2005-07-27 05:40:00,1669430406,208678800.75,203787.891357422,199.011612653732
2005-07-27 05:45:00,1498064490,187258061.25,182869.200439453,178.583203554153
2005-07-27 05:50:00,1540005495,192500686.875,187988.952026367,183.582960963249
2005-07-27 05:55:00,1479146009,184893251.125,180559.815551758,176.327944874763
2005-07-27 06:00:00,1524582991,190572873.875,186106.322143555,181.744455218315
2005-07-27 06:05:00,1545484963,193185620.375,188657.832397461,184.236164450645
2005-07-27 06:10:00,1531450476,191431309.5,186944.638183594,182.563123226166
2005-07-27 06:15:00,1700653635,212581704.375,207599.320678711,202.733711600304
2005-07-27 06:20:00,1639123736,204890467,200088.346679687,195.398776054382
2005-07-27 06:25:00,1585004434,198125554.25,193481.986572266,188.947252511978
2005-07-27 06:30:00,1576206555,197025819.375,192408.026733398,187.898463606834
2005-07-27 06:35:00,1599649359,199956169.875,195269.697143555,190.693063616753
2005-07-27 06:40:00,1530850204,191356275.5,186871.362792969,182.491565227509
2005-07-27 06:45:00,1521291469,190161433.625,185704.525024414,181.352075219154
2005-07-27 06:50:00,1507302180,188412772.5,183996.848144531,179.684422016144
2005-07-27 06:55:00,1485869372,185733671.5,181380.538574219,177.129432201386
2005-07-27 07:00:00,1445348648,180668581,176434.161132813,172.298985481262
2005-07-27 07:05:00,1421130732,177641341.5,173477.872558594,169.411984920502
2005-07-27 07:10:00,1419525062,177440632.75,173281.867919922,169.220574140549
2005-07-27 07:15:00,1623223498,202902937.25,198147.399658203,193.503319978714
2005-07-27 07:20:00,1500291144,187536393,183141.008789063,178.848641395569
2005-07-27 07:25:00,1469309348,183663668.5,179359.051269531,175.155323505402
2005-07-27 07:30:00,1510830798,188853849.75,184427.587646484,180.10506606102
2005-07-27 07:35:00,1661075316,207634414.5,202767.982910156,198.015608310699
2005-07-27 07:40:00,1587183647,198397955.875,193748.00378418,189.207034945488
2005-07-27 07:45:00,1666674024,208334253,203451.418945312,198.683026313782
2005-07-27 07:50:00,1553719409,194214926.125,189663.013793945,185.21778690815
2005-07-27 07:55:00,1555981576,194497697,189939.157226563,185.487458229065
2005-07-27 08:00:00,1619895870,202486983.75,197741.195068359,193.106635808945
2005-07-27 08:05:00,1678860163,209857520.375,204938.984741211,200.135727286339
2005-07-27 08:10:00,2228322263,278540282.875,272011.994995117,265.636713862419
2005-07-27 08:15:00,2421829702,302728712.75,295633.508544922,288.7045981884
2005-07-27 08:20:00,1719217170,214902146.25,209865.377197266,204.946657419205
2005-07-27 08:25:00,1724898738,215612342.25,210558.927978516,205.623953104019
